AAER DATABASE IDENTIFIER,COMPUSTAT IDENTIFIER,ID,CONAME_x,CIK_x,YEARA,FYR,DATE,P_AAER_x,UNDERSTATEMENT,YEAR,CONAME_y,CIK_y,QUARTER,ANNUAL,REASON,EXPLANATION,AUDIT,BRIBES,DISCLOSURE,NODATES,OTHER,REV,REC,COGS,INV,RES,DEBT,MKT_SEC,INC_EXP_SE,ASSET,PAY,LIAB,FIGURE,P_AAER_y,AAER1,AAER2,AAER3,AAER4,AAER5,AAER6,AAER7,AAER8,AAER9,AAER10,AAER11,AAER12,AAER13,AAER14,AAER15,AAER16,AAER17,AAER18,AAER19,AAER20,AAER21,AAER22,AAER23,AAER24,AAER25,AAER26,AAER27,AAER28,AAER29,AAER30,AAER31,AAER32,AAER33,AAER34,AAER35,AAER36,AAER37,AAER38,AAER39,AAER40,AAER41,AAER42,AAER43,AAER44,AAER45,AAER46,AAER47,AAER48,AAER49,TotalAAER
Lumenis Ltd.,LUMENIS LTD,725,Lumenis Ltd.,1004945,2001,12,12/31/01,2421,0,2001,Lumenis Ltd.,1004945,1,1,,inflated revenue,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,2421,2423,2421,2929,2892,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4
Lumenis Ltd.,LUMENIS LTD,725,Lumenis Ltd.,1004945,2002,12,12/31/02,2421,0,2002,Lumenis Ltd.,1004945,1,1,,inflated revenue,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,2421,2423,2421,2929,2892,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4
Sipex Corporation,SIPEX CORP,1078,Sipex Corporation,1007800,2003,12,12/31/03,2483,0,2003,Sipex Corporation,1007800,1,1,,improperly inflated revenue,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,2483,2483,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
Lucent Technologies Inc.,LUCENT TECHNOLOGIES INC,724,Lucent Technologies Inc.,1006240,2000,9,9/30/00,2016,0,2000,Lucent Technologies Inc.,1006240,1,1,,prematurely recorded sales (verbal agreements and side agreement),0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,2016,2356,2337,2016,3142,3179,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5
Lucent Technologies Inc.,LUCENT TECHNOLOGIES INC,724,Lucent Technologies Inc.,1006240,2000,9,9/30/00,2016,0,2000,Lucent Technologies Inc.,1006240,0,0,Bribes only,Bribes only,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2760,2760,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
"i2 Technologies, Inc.",I2 TECHNOLOGIES INC,588,"i2 Technologies, Inc.",1009304,1998,12,12/31/98,2033,0,1998,"i2 Technologies, Inc.",1009304,1,1,,"Improper revenue recognition on software.  Recognized it up front even though implementation and customization wasn't finished.  They also exaggerated certain product capabilites, entered into side agreements.",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,2033,2559,2494,2400,2279,2034,2033,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6
"i2 Technologies, Inc.",I2 TECHNOLOGIES INC,588,"i2 Technologies, Inc.",1009304,1999,12,12/31/99,2033,0,1999,"i2 Technologies, Inc.",1009304,1,1,,"Improper revenue recognition on software.  Recognized it up front even though implementation and customization wasn't finished.  They also exaggerated certain product capabilites, entered into side agreements.",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,2033,2559,2494,2400,2279,2034,2033,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6
"i2 Technologies, Inc.",I2 TECHNOLOGIES INC,588,"i2 Technologies, Inc.",1009304,2000,12,12/31/00,2033,0,2000,"i2 Technologies, Inc.",1009304,1,1,,"Improper revenue recognition on software.  Recognized it up front even though implementation and customization wasn't finished.  They also exaggerated certain product capabilites, entered into side agreements.",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,2033,2559,2494,2400,2279,2034,2033,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6
"i2 Technologies, Inc.",I2 TECHNOLOGIES INC,588,"i2 Technologies, Inc.",1009304,2001,12,12/31/01,2033,0,2001,"i2 Technologies, Inc.",1009304,1,1,,"Improper revenue recognition on software.  Recognized it up front even though implementation and customization wasn't finished.  They also exaggerated certain product capabilites, entered into side agreements.",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,2033,2559,2494,2400,2279,2034,2033,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6
Paracelsus Healthcare Corporation,PARACELSUS HEALTHCARE CORP,899,Paracelsus Healthcare Corporation,758722,1993,9,9/30/93,1411,0,1993,Paracelsus Healthcare Corporation,758722,1,1,,"used ""cooke jar"" reserves to conceal a decline in earnings; failed to write off uncollectible accounts receivable",0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,1411,2378,1418,1417,1411,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4
Paracelsus Healthcare Corporation,PARACELSUS HEALTHCARE CORP,899,Paracelsus Healthcare Corporation,758722,1994,9,9/30/94,1411,0,1994,Paracelsus Healthcare Corporation,758722,1,1,,"used ""cooke jar"" reserves to conceal a decline in earnings; failed to write off uncollectible accounts receivable",0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,1411,2378,1418,1417,1411,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4
Paracelsus Healthcare Corporation,PARACELSUS HEALTHCARE CORP,899,Paracelsus Healthcare Corporation,758722,1995,9,9/30/95,1411,0,1995,Paracelsus Healthcare Corporation,758722,1,1,,"used ""cooke jar"" reserves to conceal a decline in earnings; failed to write off uncollectible accounts receivable",0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,1411,2378,1418,1417,1411,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4
"Zomax, Inc",ZOMAX INC/MN,1352,"Zomax, Inc",1010788,2003,12,12/31/03,2617,0,2003,"Zomax, Inc",1010788,1,1,,"overstatement of assets and understatement of expenses in multiple accounts; overstating the sales accrual account via false entries, capitalizing spare machine parts",0,0,0,0,0,1,1,0,0,0,0,0,1,1,0,1,1,2617,2617,2635,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2
"Premier Financial Bancorp, Inc. (Farmers Deposit Bank)",PREMIER FINANCIAL BANCORP,949,"Premier Financial Bancorp, Inc. (Farmers Deposit Bank)",887919,2001,12,12/31/01,2306,0,2001,"Premier Financial Bancorp, Inc. (Farmers Deposit Bank)",887919,1,1,,Overstated net income by concealing loan losses and charge-offs,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,2306,2306,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
"Premier Financial Bancorp, Inc. (Farmers Deposit Bank)",PREMIER FINANCIAL BANCORP,949,"Premier Financial Bancorp, Inc. (Farmers Deposit Bank)",887919,2002,12,12/31/02,2306,0,2002,"Premier Financial Bancorp, Inc. (Farmers Deposit Bank)",887919,1,1,,Overstated net income by concealing loan losses and charge-offs,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,2306,2306,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
"Craig Consumer Electronics, Inc.",CRAIG CONSUMER ELCTRNCS INC,320,"Craig Consumer Electronics, Inc.",1009869,1996,12,12/31/96,1353,0,1996,"Craig Consumer Electronics, Inc.",1009869,1,1,,recognized sale on defective products and used goods on water as collateral when it had no rights to them,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1353,1867,1433,1353,1326,1318,1317,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6
Photran Corporation,PHOTRAN CORP,927,Photran Corporation,894906,1995,12,12/31/95,1183,0,1995,Photran Corporation,894906,1,1,,Premature and ficticious revenue recognition,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1183,1211,1192,1185,1183,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4
"Sunrise Senior Living, Inc.",SUNRISE SENIOR LIVING INC,1134,"Sunrise Senior Living, Inc.",1011064,2003,12,12/31/03,3160,0,2003,"Sunrise Senior Living, Inc.",1011064,1,1,,"inappropriate accounting to meet earnings forecasts, by making improper adjustments to its accrual for corporate bonuses and its reserve for self-insured health and dental benefits.",0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,3160,3157,3158,3160,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3
"Sunrise Senior Living, Inc.",SUNRISE SENIOR LIVING INC,1134,"Sunrise Senior Living, Inc.",1011064,2004,12,12/31/04,3160,0,2004,"Sunrise Senior Living, Inc.",1011064,1,1,,"inappropriate accounting to meet earnings forecasts, by making improper adjustments to its accrual for corporate bonuses and its reserve for self-insured health and dental benefits.",0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,3160,3157,3158,3160,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3
Andrx Corp.,ANDRX CORP,94,Andrx Corp.,1123337,1999,12,12/31/99,1773,0,1999,Andrx Corp.,1123337,1,1,,shifted revenues from phone center to website and understated provision for doubtful account,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,1773,1777,1773,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2
Andrx Corp.,ANDRX CORP,94,Andrx Corp.,1123337,2000,12,12/31/00,1773,0,2000,Andrx Corp.,1123337,1,1,,shifted revenues from phone center to website and understated provision for doubtful account,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,1773,1777,1773,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2
Andrx Corp.,ANDRX CORP,94,Andrx Corp.,1123337,2001,12,12/31/01,1773,0,2001,Andrx Corp.,1123337,1,1,,shifted revenues from phone center to website and understated provision for doubtful account,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,1773,1777,1773,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2
"Netopia, Inc.",NETOPIA INC,838,"Netopia, Inc.",1012482,2002,9,9/30/02,2403,0,2002,"Netopia, Inc.",1012482,1,1,,prematurely recognized contingent revenue ,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,2403,2432,2404,2403,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3
"Netopia, Inc.",NETOPIA INC,838,"Netopia, Inc.",1012482,2003,9,9/30/03,2403,0,2003,"Netopia, Inc.",1012482,1,1,,prematurely recognized contingent revenue ,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,2403,2432,2404,2403,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3
Unify Corporation (now Daegis Inc.),DAEGIS INC,1257,Unify Corporation (now Daegis Inc.),880562,1999,4,4/30/00,1559,0,2000,Unify Corporation (now Daegis Inc.),880562,1,1,,"Improper revenue recognition, contingencies, bartar transactions and roundtripping",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1559,2184,1830,1559,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3
Fine Host Corporation,FINE HOST CORP,458,Fine Host Corporation,1011584,1992,12,12/31/92,1480,0,1992,Fine Host Corporation,1011584,1,1,,capitalized expenses,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,1480,1498,1496,1483,1482,1481,1480,2856,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7
Fine Host Corporation,FINE HOST CORP,458,Fine Host Corporation,1011584,1993,12,12/31/93,1480,0,1993,Fine Host Corporation,1011584,1,1,,capitalized expenses,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,1480,1498,1496,1483,1482,1481,1480,2856,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7
Fine Host Corporation,FINE HOST CORP,458,Fine Host Corporation,1011584,1994,12,12/31/94,1480,0,1994,Fine Host Corporation,1011584,1,1,,capitalized expenses,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,1480,1498,1496,1483,1482,1481,1480,2856,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7
Fine Host Corporation,FINE HOST CORP,458,Fine Host Corporation,1011584,1995,12,12/31/95,1480,0,1995,Fine Host Corporation,1011584,1,1,,capitalized expenses,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,1480,1498,1496,1483,1482,1481,1480,2856,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7
Fine Host Corporation,FINE HOST CORP,458,Fine Host Corporation,1011584,1996,12,12/31/96,1480,0,1996,Fine Host Corporation,1011584,1,1,,capitalized expenses,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,1480,1498,1496,1483,1482,1481,1480,2856,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7
Sabratek Corporation,SABRATEK CORP,1028,Sabratek Corporation,1012480,1998,12,12/31/98,1628,0,1998,Sabratek Corporation,1012480,1,1,,Recorded ficticious revenue,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1628,1784,1628,1459,1458,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4
"The North Face, Inc.",NORTH FACE INC,1191,"The North Face, Inc.",1013749,1997,12,12/31/97,1751,0,1997,"The North Face, Inc.",1013749,1,1,,Immediately recognized consignment sales as revenue,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1751,1884,1751,1715,1713,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4
"Paragon Construction International, Inc. formerly a wholly owned subsidiary of Golden Bear Golf, Inc.",GOLDEN BEAR GOLF INC  -CL A,900,"Paragon Construction International, Inc. formerly a wholly owned subsidiary of Golden Bear Golf, Inc.",1016370,1997,12,12/31/97,1603,0,1997,"Paragon Construction International, Inc. formerly a wholly owned subsidiary of Golden Bear Golf, Inc.",1016370,1,1,also failure of disclosure of accounting changes and related party transactions,"changed revenue recognition on construction contracts, resulting in a material gain in revenue and gross margin; failed to disclose the change and the effects; failed to disclose certain terms of related party transactions",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1603,2296,2039,1956,1743,1676,1605,1604,1603,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8
"aaiPharma, Inc.",AAIPHARMA INC,12,"aaiPharma, Inc.",1013243,2003,12,12/31/03,2270,0,2003,"aaiPharma, Inc.",1013243,1,1,,falsely recorded sales,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,2270,2270,2824,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2
Carnegie International Corporation,CARNEGIE INTL CORP,229,Carnegie International Corporation,311172,1998,12,12/31/98,1813,0,1998,Carnegie International Corporation,311172,1,1,Auditor issue,Auditor not registered with PCAOB; violation of section 102 (a) of Sarbanes-Oxley Act of 2002,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1813,1994,1827,1813,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3
"Lason, Inc.",LASON INC,700,"Lason, Inc.",1020616,1998,12,12/31/98,1781,0,1998,"Lason, Inc.",1020616,1,1,,improper timing of revenue recognition; improperly booked a forgiven loan as revenue; claimed an invalid invoice as a legitimate receivable,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,1781,1781,2800,2799,2795,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4
QuadraMed Corporation,QUADRAMED CORP,977,QuadraMed Corporation,1018833,1998,12,12/31/98,1997,0,1998,QuadraMed Corporation,1018833,1,1,,"Created false revenue using ""roundtripping""",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1997,2155,1998,1997,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3
QuadraMed Corporation,QUADRAMED CORP,977,QuadraMed Corporation,1018833,1999,12,12/31/99,1997,0,1999,QuadraMed Corporation,1018833,1,1,,"Created false revenue using ""roundtripping""",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1997,2155,1998,1997,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3
TALX Corporation,TALX CORP,1153,TALX Corporation,917524,2000,3,3/31/01,2202,0,2001,TALX Corporation,917524,1,1,,Improper bill and hold and other premature revenue recognition; capitalizing costs that should have been expensed; expensing bonuses in the wrong period.,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,1,2202,2203,2202,2201,2200,2199,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5
"SmarTalk TeleServices, Inc.",SMARTALK TELESERVICES INC,1083,"SmarTalk TeleServices, Inc.",1018730,1997,12,12/31/97,1721,1,1997,"SmarTalk TeleServices, Inc.",1018730,1,1,,Capitalized ordinary operating expenses.  Recorded a restructuring charge that wasn't really a restructuring charge.,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,1721,1788,1787,1723,1721,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4
"NCO Group, Inc.",NCO GROUP INC,833,"NCO Group, Inc.",1397772,2000,12,12/31/00,2309,0,2000,"NCO Group, Inc.",1397772,1,1,,prematurely recognized contingent revenue before the elimination of the underlying contingencies,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,2309,2309,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
"NCO Group, Inc.",NCO GROUP INC,833,"NCO Group, Inc.",1397772,2001,12,12/31/01,2309,0,2001,"NCO Group, Inc.",1397772,1,1,,prematurely recognized contingent revenue before the elimination of the underlying contingencies,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,2309,2309,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
"NCO Group, Inc.",NCO GROUP INC,833,"NCO Group, Inc.",1397772,2002,12,12/31/02,2309,1,2002,"NCO Group, Inc.",1397772,1,1,,prematurely recognized contingent revenue before the elimination of the underlying contingencies,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,2309,2309,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
"MCSi, Inc.",MCSI INC,757,"MCSi, Inc.",1023519,2001,12,12/31/01,2425,0,2001,"MCSi, Inc.",1023519,1,1,,overstated revenues and income by making fictitious journal entries,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,2425,2427,2425,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2
"Gold Banc Corporation, Inc.",GOLD BANC CORP INC,531,"Gold Banc Corporation, Inc.",1015610,2000,12,12/31/00,1999,0,2000,"Gold Banc Corporation, Inc.",1015610,1,1,,internal control deficiency that caused Gold Banc to fail to prevent misapplication corporate funds,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1999,2000,1999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2
"Gold Banc Corporation, Inc.",GOLD BANC CORP INC,531,"Gold Banc Corporation, Inc.",1015610,2001,12,12/31/01,1999,0,2001,"Gold Banc Corporation, Inc.",1015610,1,1,,internal control deficiency that caused Gold Banc to fail to prevent misapplication corporate funds,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1999,2000,1999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2
Styling Technology Corporation,STYLING TECHNOLOGY CORP,1125,Styling Technology Corporation,1022832,1997,12,12/31/97,1919,0,1997,Styling Technology Corporation,1022832,1,1,,Revenue recognition,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1919,2012,2011,2010,1950,1919,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5
Styling Technology Corporation,STYLING TECHNOLOGY CORP,1125,Styling Technology Corporation,1022832,1998,12,12/31/98,1919,0,1998,Styling Technology Corporation,1022832,1,1,,Revenue recognition,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1919,2012,2011,2010,1950,1919,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5
"Roadhouse Grill, Inc.",ROADHOUSE GRILL INC,1011,"Roadhouse Grill, Inc.",1019376,1999,4,4/30/00,2280,0,2000,"Roadhouse Grill, Inc.",1019376,1,1,,improperly adjusted accrual accounts and expenses; recorded fictitious revenue and receivables,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,1,1,2280,2541,2514,2280,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3
"Roadhouse Grill, Inc.",ROADHOUSE GRILL INC,1011,"Roadhouse Grill, Inc.",1019376,2000,4,4/30/01,2280,0,2001,"Roadhouse Grill, Inc.",1019376,1,1,,improperly adjusted accrual accounts and expenses; recorded fictitious revenue and receivables,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,1,1,2280,2541,2514,2280,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3
Brantley Capital,BRANTLEY CAPITAL CORP,188,Brantley Capital,1021009,2002,12,12/31/02,3061,0,2002,Brantley Capital,1021009,1,1,," overstated the value of two companies that represented over one-half of Brantley Capital’s investment portfolio, made material misrepresentations and failed to make required disclosures",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,3061,3061,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
Brantley Capital,BRANTLEY CAPITAL CORP,188,Brantley Capital,1021009,2003,12,12/31/03,3061,0,2003,Brantley Capital,1021009,1,1,," overstated the value of two companies that represented over one-half of Brantley Capital’s investment portfolio, made material misrepresentations and failed to make required disclosures",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,3061,3061,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
Brantley Capital,BRANTLEY CAPITAL CORP,188,Brantley Capital,1021009,2004,12,12/31/04,3061,0,2004,Brantley Capital,1021009,1,1,," overstated the value of two companies that represented over one-half of Brantley Capital’s investment portfolio, made material misrepresentations and failed to make required disclosures",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,3061,3061,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
Brantley Capital,BRANTLEY CAPITAL CORP,188,Brantley Capital,1021009,2005,12,12/31/05,3061,0,2005,Brantley Capital,1021009,1,1,," overstated the value of two companies that represented over one-half of Brantley Capital’s investment portfolio, made material misrepresentations and failed to make required disclosures",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,3061,3061,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
SMF Energy Corp.,SMF ENERGY CORP,1484,SMF Energy Corp.,1024452,2010,6,6/30/10,3768,0,2010,SMF Energy Corp.,1024452,1,1,,participated in a fraudulent billing scheme to improve financial performance,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3768,3768,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
SMF Energy Corp.,SMF ENERGY CORP,1484,SMF Energy Corp.,1024452,2011,6,6/30/11,3768,0,2011,SMF Energy Corp.,1024452,1,1,,participated in a fraudulent billing scheme to improve financial performance,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3768,3768,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
"Versatility, Inc.",VERSATILITY INC,1292,"Versatility, Inc.",1023393,1997,4,4/30/98,1304,0,1998,"Versatility, Inc.",1023393,1,1,,Overstated revenue by not having binding contracts,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1304,2347,1323,1304,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3
"Monster Worldwide, Inc. (formerly known as TMP Worldwide, Inc.)",MONSTER WORLDWIDE INC,806,"Monster Worldwide, Inc. (formerly known as TMP Worldwide, Inc.)",1020416,1997,12,12/31/97,2558,0,1997,"Monster Worldwide, Inc. (formerly known as TMP Worldwide, Inc.)",1020416,1,1,,"fraudulently backdated stock options grants, resulting in grants of in-the-money options without recording compensation expenses",0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2558,2593,2583,2558,2970,2817,3065,3140,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7
"Monster Worldwide, Inc. (formerly known as TMP Worldwide, Inc.)",MONSTER WORLDWIDE INC,806,"Monster Worldwide, Inc. (formerly known as TMP Worldwide, Inc.)",1020416,1998,12,12/31/98,2558,0,1998,"Monster Worldwide, Inc. (formerly known as TMP Worldwide, Inc.)",1020416,1,1,,"fraudulently backdated stock options grants, resulting in grants of in-the-money options without recording compensation expenses",0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2558,2593,2583,2558,2970,2817,3065,3140,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7
"Monster Worldwide, Inc. (formerly known as TMP Worldwide, Inc.)",MONSTER WORLDWIDE INC,806,"Monster Worldwide, Inc. (formerly known as TMP Worldwide, Inc.)",1020416,1999,12,12/31/99,2558,0,1999,"Monster Worldwide, Inc. (formerly known as TMP Worldwide, Inc.)",1020416,1,1,,"fraudulently backdated stock options grants, resulting in grants of in-the-money options without recording compensation expenses",0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2558,2593,2583,2558,2970,2817,3065,3140,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7
"Monster Worldwide, Inc. (formerly known as TMP Worldwide, Inc.)",MONSTER WORLDWIDE INC,806,"Monster Worldwide, Inc. (formerly known as TMP Worldwide, Inc.)",1020416,2000,12,12/31/00,2558,0,2000,"Monster Worldwide, Inc. (formerly known as TMP Worldwide, Inc.)",1020416,1,1,,"fraudulently backdated stock options grants, resulting in grants of in-the-money options without recording compensation expenses",0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2558,2593,2583,2558,2970,2817,3065,3140,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7
